isoform_id	category	E1	E2	E3
22011	novel_not_in_catalog	1.0	0.0	0.0
22012	full-splice_match	1.0	0.0	0.0
22013	full-splice_match	1.0	1.0	1.0
22014	full-splice_match	1.0	1.0	1.0
22015	full-splice_match	1.0	1.0	1.0
22016	full-splice_match	1.0	1.0	1.0
22017	incomplete-splice_match	1.0	0.0	0.0
22018	novel_not_in_catalog	1.0	1.0	1.0
22019	full-splice_match	1.0	1.0	1.0
22020	novel_not_in_catalog	1.0	0.0	0.0
22021	novel_not_in_catalog	1.0	0.0	0.0
22022	novel_in_catalog	1.0	0.0	1.0
22023	full-splice_match	1.0	1.0	0.0
22024	full-splice_match	1.0	1.0	1.0
22025	full-splice_match	1.0	1.0	1.0
22026	novel_in_catalog	1.0	0.0	1.0
22027	novel_in_catalog	1.0	0.0	1.0
22028	full-splice_match	1.0	1.0	1.0
22029	incomplete-splice_match	1.0	0.0	0.0
22030	full-splice_match	1.0	1.0	1.0
22031	novel_in_catalog	1.0	0.0	0.0
22032	novel_in_catalog	1.0	0.0	1.0
22033	novel_in_catalog	1.0	0.0	0.0
22034	full-splice_match	1.0	0.0	0.0
22035	full-splice_match	1.0	1.0	1.0
22036	novel_not_in_catalog	1.0	1.0	0.0
22037	novel_in_catalog	1.0	0.0	0.0
22038	full-splice_match	1.0	1.0	1.0
22039	full-splice_match	1.0	1.0	1.0
22040	full-splice_match	1.0	1.0	0.0
22041	full-splice_match	1.0	1.0	1.0
22042	incomplete-splice_match	1.0	1.0	1.0
22043	novel_not_in_catalog	1.0	1.0	0.0
22044	incomplete-splice_match	1.0	0.0	0.0
22045	novel_not_in_catalog	1.0	1.0	0.0
22046	incomplete-splice_match	1.0	0.0	1.0
22047	novel_in_catalog	1.0	1.0	1.0
22048	novel_not_in_catalog	1.0	0.0	1.0
22049	novel_not_in_catalog	1.0	0.0	0.0
22050	novel_in_catalog	1.0	1.0	0.0
22051	novel_not_in_catalog	1.0	0.0	0.0
22052	novel_in_catalog	1.0	0.0	1.0
22053	novel_in_catalog	1.0	0.0	0.0
22054	novel_in_catalog	1.0	1.0	0.0
22055	novel_in_catalog	1.0	0.0	0.0
22056	novel_in_catalog	1.0	1.0	0.0
22057	novel_in_catalog	1.0	1.0	1.0
22058	novel_not_in_catalog	1.0	0.0	0.0
22059	full-splice_match	1.0	1.0	1.0
22060	novel_not_in_catalog	1.0	0.0	0.0
22061	novel_in_catalog	1.0	1.0	0.0
22062	novel_not_in_catalog	1.0	0.0	1.0
22063	novel_in_catalog	1.0	1.0	0.0
22064	novel_not_in_catalog	1.0	1.0	0.0
22065	incomplete-splice_match	1.0	1.0	0.0
22066	incomplete-splice_match	1.0	0.0	0.0
22067	novel_in_catalog	1.0	1.0	0.0
22068	novel_in_catalog	1.0	0.0	0.0
22069	novel_in_catalog	1.0	0.0	1.0
22070	novel_in_catalog	1.0	0.0	0.0
22071	novel_not_in_catalog	1.0	0.0	0.0
22072	novel_not_in_catalog	1.0	0.0	1.0
22073	full-splice_match	1.0	1.0	1.0
22074	incomplete-splice_match	1.0	1.0	1.0
22075	full-splice_match	1.0	1.0	1.0
22076	novel_in_catalog	1.0	0.0	0.0
22077	novel_in_catalog	1.0	0.0	0.0
22078	novel_in_catalog	1.0	0.0	0.0
22079	novel_in_catalog	1.0	1.0	0.0
22080	incomplete-splice_match	1.0	1.0	1.0
22081	incomplete-splice_match	1.0	0.0	0.0
22082	full-splice_match	1.0	1.0	1.0
22083	novel_in_catalog	1.0	1.0	1.0
22084	novel_in_catalog	1.0	1.0	1.0
22085	novel_in_catalog	1.0	1.0	1.0
22086	novel_in_catalog	1.0	0.0	0.0
22087	novel_in_catalog	1.0	0.0	0.0
22088	incomplete-splice_match	1.0	0.0	1.0
22089	incomplete-splice_match	1.0	0.0	0.0
22090	novel_not_in_catalog	1.0	0.0	0.0
22091	novel_in_catalog	1.0	1.0	1.0
22092	novel_not_in_catalog	1.0	0.0	0.0
22093	novel_not_in_catalog	1.0	0.0	0.0
22094	novel_not_in_catalog	1.0	0.0	1.0
22095	novel_not_in_catalog	1.0	1.0	0.0
22096	full-splice_match	1.0	1.0	0.0
22097	full-splice_match	1.0	1.0	1.0
22098	novel_in_catalog	1.0	1.0	1.0
22099	incomplete-splice_match	1.0	0.0	0.0
22100	novel_not_in_catalog	1.0	1.0	0.0
22101	novel_not_in_catalog	1.0	0.0	0.0
22102	full-splice_match	1.0	1.0	1.0
22103	full-splice_match	1.0	0.0	0.0
22104	full-splice_match	1.0	1.0	0.0
22105	novel_in_catalog	1.0	1.0	1.0
22106	full-splice_match	1.0	1.0	1.0
22107	novel_not_in_catalog	1.0	1.0	1.0
22108	incomplete-splice_match	1.0	0.0	0.0
22109	novel_in_catalog	1.0	1.0	0.0
22110	novel_not_in_catalog	1.0	0.0	0.0
22111	novel_in_catalog	1.0	1.0	1.0
22112	novel_in_catalog	1.0	1.0	1.0
22113	full-splice_match	1.0	1.0	1.0
22114	incomplete-splice_match	1.0	1.0	1.0
22115	novel_in_catalog	1.0	0.0	1.0
22116	full-splice_match	1.0	1.0	0.0
22117	full-splice_match	1.0	0.0	1.0
22118	novel_in_catalog	1.0	0.0	0.0
22119	incomplete-splice_match	1.0	0.0	0.0
22120	novel_in_catalog	1.0	1.0	1.0
22121	novel_in_catalog	1.0	0.0	0.0
22122	novel_not_in_catalog	1.0	0.0	1.0
22123	incomplete-splice_match	1.0	1.0	1.0
22124	novel_in_catalog	1.0	1.0	1.0
22125	novel_not_in_catalog	1.0	0.0	0.0
22126	full-splice_match	1.0	1.0	1.0
22127	novel_in_catalog	1.0	1.0	1.0
22128	novel_not_in_catalog	1.0	0.0	0.0
22129	full-splice_match	1.0	1.0	1.0
22130	full-splice_match	1.0	0.0	0.0
22131	full-splice_match	1.0	1.0	1.0
22132	novel_in_catalog	1.0	0.0	0.0
22133	full-splice_match	1.0	1.0	1.0
22134	novel_not_in_catalog	1.0	0.0	0.0
22135	full-splice_match	1.0	1.0	1.0
22136	novel_in_catalog	1.0	0.0	0.0
22137	incomplete-splice_match	1.0	0.0	1.0
22138	incomplete-splice_match	1.0	1.0	1.0
22139	incomplete-splice_match	1.0	0.0	1.0
22140	incomplete-splice_match	1.0	0.0	1.0
22141	novel_not_in_catalog	1.0	1.0	0.0
22142	incomplete-splice_match	1.0	1.0	1.0
22143	full-splice_match	1.0	1.0	1.0
22144	full-splice_match	1.0	1.0	1.0
22145	full-splice_match	1.0	1.0	1.0
22146	novel_not_in_catalog	1.0	0.0	0.0
22147	full-splice_match	1.0	1.0	1.0
22148	novel_not_in_catalog	1.0	0.0	0.0
22149	novel_not_in_catalog	1.0	0.0	1.0
22150	novel_not_in_catalog	1.0	1.0	0.0
22151	novel_not_in_catalog	1.0	0.0	0.0
22152	novel_not_in_catalog	1.0	1.0	1.0
22153	novel_not_in_catalog	1.0	1.0	0.0
22154	novel_not_in_catalog	1.0	1.0	1.0
22155	novel_not_in_catalog	1.0	0.0	0.0
22156	novel_not_in_catalog	1.0	1.0	1.0
22157	novel_not_in_catalog	1.0	1.0	1.0
22158	novel_not_in_catalog	1.0	0.0	0.0
22159	novel_not_in_catalog	1.0	1.0	1.0
22160	novel_not_in_catalog	1.0	0.0	0.0
22161	novel_not_in_catalog	1.0	1.0	1.0
22162	novel_not_in_catalog	1.0	0.0	1.0
22163	full-splice_match	1.0	1.0	1.0
22164	novel_in_catalog	1.0	0.0	1.0
22165	full-splice_match	1.0	0.0	1.0
22166	novel_in_catalog	1.0	0.0	0.0
22167	full-splice_match	1.0	0.0	1.0
22168	novel_not_in_catalog	1.0	1.0	1.0
22169	novel_in_catalog	1.0	1.0	0.0
22170	full-splice_match	1.0	1.0	1.0
22171	full-splice_match	1.0	1.0	1.0
22172	novel_not_in_catalog	1.0	0.0	0.0
22173	fusion	1.0	0.0	0.0
22174	full-splice_match	1.0	1.0	1.0
22175	novel_in_catalog	1.0	0.0	0.0
22176	novel_not_in_catalog	1.0	1.0	1.0
22177	novel_not_in_catalog	1.0	0.0	0.0
22178	incomplete-splice_match	1.0	0.0	0.0
22179	novel_not_in_catalog	1.0	0.0	0.0
22180	incomplete-splice_match	1.0	0.0	0.0
22181	full-splice_match	1.0	0.0	1.0
22182	full-splice_match	1.0	1.0	1.0
22183	novel_in_catalog	1.0	0.0	1.0
22184	novel_in_catalog	1.0	0.0	0.0
22185	full-splice_match	1.0	1.0	1.0
22186	full-splice_match	1.0	1.0	1.0
22187	novel_in_catalog	1.0	1.0	1.0
22188	novel_not_in_catalog	1.0	0.0	0.0
22189	novel_in_catalog	1.0	1.0	1.0
22190	novel_not_in_catalog	1.0	0.0	1.0
22191	novel_in_catalog	1.0	0.0	1.0
22192	novel_not_in_catalog	1.0	0.0	1.0
22193	novel_in_catalog	1.0	1.0	1.0
22194	novel_in_catalog	1.0	1.0	1.0
22195	novel_in_catalog	1.0	0.0	0.0
22196	novel_in_catalog	1.0	1.0	1.0
22197	full-splice_match	1.0	1.0	1.0
22198	novel_not_in_catalog	1.0	0.0	0.0
22199	novel_in_catalog	1.0	0.0	0.0
22200	novel_not_in_catalog	1.0	1.0	1.0
22201	novel_in_catalog	1.0	1.0	1.0
22202	full-splice_match	1.0	1.0	1.0
22203	novel_in_catalog	1.0	0.0	0.0
22204	novel_in_catalog	1.0	1.0	1.0
22205	novel_in_catalog	1.0	1.0	0.0
22206	novel_in_catalog	1.0	1.0	1.0
22207	novel_in_catalog	1.0	0.0	0.0
22208	novel_in_catalog	1.0	1.0	0.0
22209	novel_in_catalog	1.0	1.0	0.0
22210	novel_not_in_catalog	1.0	1.0	1.0
22211	novel_not_in_catalog	1.0	0.0	0.0
22212	full-splice_match	1.0	1.0	0.0
22213	novel_not_in_catalog	1.0	0.0	0.0
22214	novel_in_catalog	1.0	0.0	0.0
22215	novel_in_catalog	1.0	0.0	0.0
22216	full-splice_match	1.0	1.0	1.0
22217	novel_not_in_catalog	1.0	1.0	1.0
22218	incomplete-splice_match	1.0	0.0	0.0
22219	incomplete-splice_match	1.0	1.0	1.0
22220	novel_in_catalog	1.0	0.0	0.0
22221	novel_in_catalog	1.0	0.0	0.0
22222	novel_not_in_catalog	1.0	0.0	0.0
22223	incomplete-splice_match	1.0	1.0	1.0
22224	incomplete-splice_match	1.0	1.0	0.0
22225	incomplete-splice_match	1.0	1.0	1.0
22226	incomplete-splice_match	1.0	1.0	0.0
22227	incomplete-splice_match	1.0	1.0	1.0
22228	incomplete-splice_match	1.0	0.0	0.0
22229	full-splice_match	1.0	1.0	1.0
22230	full-splice_match	1.0	0.0	1.0
22231	novel_not_in_catalog	1.0	1.0	1.0
22232	novel_not_in_catalog	1.0	0.0	0.0
22233	novel_not_in_catalog	1.0	1.0	0.0
22234	novel_in_catalog	1.0	0.0	0.0
22235	novel_in_catalog	1.0	1.0	1.0
22236	incomplete-splice_match	1.0	0.0	1.0
22237	full-splice_match	1.0	1.0	1.0
22238	novel_not_in_catalog	1.0	0.0	0.0
22239	novel_not_in_catalog	1.0	0.0	0.0
22240	novel_in_catalog	1.0	0.0	0.0
22241	novel_not_in_catalog	1.0	0.0	0.0
22242	full-splice_match	1.0	1.0	1.0
22243	full-splice_match	1.0	1.0	1.0
22244	novel_not_in_catalog	1.0	1.0	1.0
22245	full-splice_match	1.0	1.0	1.0
22246	novel_not_in_catalog	1.0	0.0	0.0
22247	full-splice_match	1.0	1.0	0.0
22248	novel_in_catalog	1.0	0.0	0.0
22249	incomplete-splice_match	1.0	0.0	0.0
22250	novel_in_catalog	1.0	1.0	0.0
22251	full-splice_match	1.0	1.0	1.0
22252	full-splice_match	1.0	1.0	0.0
22253	novel_in_catalog	1.0	1.0	0.0
22254	novel_not_in_catalog	1.0	0.0	0.0
22255	novel_not_in_catalog	1.0	0.0	0.0
22256	full-splice_match	1.0	1.0	1.0
22257	incomplete-splice_match	1.0	1.0	1.0
22258	incomplete-splice_match	1.0	0.0	0.0
22259	full-splice_match	1.0	1.0	1.0
22260	full-splice_match	1.0	1.0	1.0
22261	incomplete-splice_match	1.0	1.0	1.0
22262	incomplete-splice_match	1.0	0.0	0.0
22263	full-splice_match	1.0	1.0	1.0
22264	novel_in_catalog	1.0	0.0	1.0
22265	novel_not_in_catalog	1.0	0.0	0.0
22266	novel_in_catalog	1.0	1.0	1.0
22267	full-splice_match	1.0	1.0	1.0
22268	incomplete-splice_match	1.0	1.0	1.0
22269	full-splice_match	1.0	1.0	1.0
22270	incomplete-splice_match	1.0	0.0	0.0
22271	incomplete-splice_match	1.0	0.0	0.0
22272	full-splice_match	1.0	1.0	0.0
22273	incomplete-splice_match	1.0	0.0	0.0
22274	full-splice_match	1.0	1.0	1.0
22275	novel_in_catalog	1.0	1.0	0.0
22276	incomplete-splice_match	1.0	1.0	0.0
22277	incomplete-splice_match	1.0	0.0	1.0
22278	novel_not_in_catalog	1.0	1.0	1.0
22279	incomplete-splice_match	1.0	1.0	1.0
22280	novel_not_in_catalog	1.0	0.0	0.0
22281	full-splice_match	1.0	1.0	1.0
22282	full-splice_match	1.0	1.0	1.0
22283	incomplete-splice_match	1.0	0.0	1.0
22284	novel_in_catalog	1.0	1.0	0.0
22285	novel_in_catalog	1.0	0.0	0.0
22286	novel_in_catalog	1.0	1.0	0.0
22287	full-splice_match	1.0	0.0	0.0
22288	incomplete-splice_match	1.0	1.0	0.0
22289	incomplete-splice_match	1.0	1.0	0.0
22290	full-splice_match	1.0	1.0	1.0
22291	novel_not_in_catalog	1.0	0.0	0.0
22292	full-splice_match	1.0	0.0	1.0
22293	incomplete-splice_match	1.0	0.0	0.0
22294	full-splice_match	1.0	1.0	1.0
22295	full-splice_match	1.0	1.0	1.0
22296	full-splice_match	1.0	1.0	1.0
22297	incomplete-splice_match	1.0	0.0	1.0
22298	incomplete-splice_match	1.0	0.0	0.0
22299	incomplete-splice_match	1.0	0.0	0.0
22300	incomplete-splice_match	1.0	0.0	0.0
22301	full-splice_match	1.0	1.0	1.0
22302	full-splice_match	1.0	1.0	1.0
22303	novel_in_catalog	1.0	1.0	1.0
22304	novel_not_in_catalog	1.0	0.0	1.0
22305	full-splice_match	1.0	1.0	1.0
22306	novel_in_catalog	1.0	1.0	1.0
22307	full-splice_match	1.0	1.0	1.0
22308	incomplete-splice_match	1.0	1.0	0.0
22309	novel_in_catalog	1.0	0.0	1.0
22310	novel_not_in_catalog	1.0	0.0	0.0
22311	full-splice_match	1.0	0.0	0.0
22312	novel_in_catalog	1.0	1.0	0.0
22313	full-splice_match	1.0	1.0	1.0
22314	incomplete-splice_match	1.0	0.0	0.0
22315	novel_not_in_catalog	1.0	1.0	0.0
22316	novel_not_in_catalog	1.0	0.0	1.0
22317	novel_in_catalog	1.0	1.0	1.0
22318	novel_in_catalog	1.0	1.0	1.0
22319	novel_in_catalog	1.0	0.0	1.0
22320	novel_in_catalog	1.0	1.0	1.0
22321	novel_not_in_catalog	1.0	1.0	0.0
22322	novel_in_catalog	1.0	1.0	1.0
22323	full-splice_match	1.0	1.0	1.0
22324	full-splice_match	1.0	1.0	1.0
22325	novel_in_catalog	1.0	0.0	0.0
22326	novel_not_in_catalog	1.0	1.0	1.0
22327	full-splice_match	1.0	1.0	1.0
22328	novel_in_catalog	1.0	1.0	1.0
22329	full-splice_match	1.0	1.0	1.0
22330	novel_in_catalog	1.0	1.0	1.0
22331	novel_in_catalog	1.0	0.0	1.0
22332	novel_in_catalog	1.0	1.0	1.0
22333	novel_in_catalog	1.0	0.0	1.0
22334	novel_not_in_catalog	1.0	0.0	0.0
22335	full-splice_match	1.0	1.0	1.0
22336	full-splice_match	1.0	1.0	1.0
22337	full-splice_match	1.0	1.0	1.0
22338	full-splice_match	1.0	1.0	1.0
22339	incomplete-splice_match	1.0	0.0	0.0
22340	incomplete-splice_match	1.0	1.0	0.0
22341	full-splice_match	1.0	1.0	1.0
22342	novel_in_catalog	1.0	0.0	0.0
22343	novel_in_catalog	1.0	1.0	1.0
22344	incomplete-splice_match	1.0	1.0	1.0
22345	full-splice_match	1.0	1.0	1.0
22346	full-splice_match	1.0	0.0	0.0
22347	novel_not_in_catalog	1.0	0.0	0.0
22348	full-splice_match	1.0	1.0	1.0
22349	full-splice_match	1.0	1.0	1.0
22350	novel_not_in_catalog	1.0	0.0	0.0
22351	novel_not_in_catalog	1.0	1.0	0.0
22352	full-splice_match	1.0	1.0	1.0
22353	full-splice_match	1.0	1.0	1.0
22354	novel_not_in_catalog	1.0	0.0	0.0
22355	novel_not_in_catalog	1.0	0.0	0.0
22356	novel_in_catalog	1.0	0.0	1.0
22357	novel_in_catalog	1.0	1.0	1.0
22358	novel_not_in_catalog	1.0	1.0	0.0
22359	novel_in_catalog	1.0	0.0	0.0
22360	novel_in_catalog	1.0	0.0	1.0
22361	novel_not_in_catalog	1.0	0.0	0.0
22362	novel_not_in_catalog	1.0	1.0	1.0
22363	novel_not_in_catalog	1.0	0.0	0.0
22364	incomplete-splice_match	1.0	0.0	0.0
22365	novel_not_in_catalog	1.0	0.0	1.0
22366	novel_not_in_catalog	1.0	0.0	0.0
22367	novel_not_in_catalog	1.0	0.0	0.0
22368	fusion	1.0	0.0	0.0
22369	full-splice_match	1.0	0.0	0.0
22370	novel_not_in_catalog	1.0	0.0	1.0
22371	novel_not_in_catalog	1.0	0.0	1.0
22372	full-splice_match	1.0	1.0	1.0
22373	full-splice_match	1.0	1.0	1.0
22374	full-splice_match	1.0	1.0	1.0
22375	full-splice_match	1.0	1.0	1.0
22376	full-splice_match	1.0	0.0	0.0
22377	full-splice_match	1.0	1.0	1.0
22378	novel_in_catalog	1.0	0.0	0.0
22379	novel_in_catalog	1.0	1.0	1.0
22380	novel_not_in_catalog	1.0	1.0	1.0
22381	novel_not_in_catalog	1.0	0.0	0.0
22382	novel_in_catalog	1.0	1.0	1.0
22383	full-splice_match	1.0	0.0	0.0
22384	full-splice_match	1.0	1.0	1.0
22385	incomplete-splice_match	1.0	0.0	1.0
22386	novel_in_catalog	1.0	0.0	0.0
22387	novel_not_in_catalog	1.0	0.0	0.0
22388	full-splice_match	1.0	1.0	1.0
22389	full-splice_match	1.0	1.0	1.0
22390	incomplete-splice_match	1.0	1.0	0.0
22391	novel_not_in_catalog	1.0	0.0	0.0
22392	novel_in_catalog	1.0	1.0	1.0
22393	incomplete-splice_match	1.0	0.0	0.0
22394	full-splice_match	1.0	1.0	1.0
22395	novel_in_catalog	1.0	0.0	0.0
22396	full-splice_match	1.0	1.0	0.0
22397	full-splice_match	1.0	1.0	1.0
22398	novel_not_in_catalog	1.0	0.0	0.0
22399	novel_not_in_catalog	1.0	0.0	0.0
22400	novel_not_in_catalog	1.0	1.0	1.0
22401	novel_not_in_catalog	1.0	0.0	0.0
22402	novel_in_catalog	1.0	1.0	0.0
22403	full-splice_match	1.0	1.0	1.0
22404	full-splice_match	1.0	1.0	1.0
22405	novel_in_catalog	1.0	0.0	1.0
22406	novel_not_in_catalog	1.0	1.0	1.0
22407	novel_in_catalog	1.0	0.0	0.0
22408	full-splice_match	1.0	1.0	0.0
22409	incomplete-splice_match	1.0	1.0	1.0
22410	incomplete-splice_match	1.0	1.0	1.0
22411	full-splice_match	1.0	0.0	0.0
22412	novel_not_in_catalog	1.0	0.0	0.0
22413	full-splice_match	1.0	1.0	1.0
22414	full-splice_match	1.0	1.0	1.0
22415	novel_not_in_catalog	1.0	1.0	1.0
22416	full-splice_match	1.0	1.0	1.0
22417	full-splice_match	1.0	1.0	1.0
22418	novel_not_in_catalog	1.0	1.0	1.0
22419	novel_not_in_catalog	1.0	0.0	0.0
22420	full-splice_match	1.0	1.0	1.0
22421	novel_in_catalog	1.0	1.0	1.0
22422	full-splice_match	1.0	1.0	1.0
22423	novel_in_catalog	1.0	1.0	1.0
22424	novel_not_in_catalog	1.0	1.0	1.0
22425	novel_not_in_catalog	1.0	0.0	0.0
22426	novel_in_catalog	1.0	1.0	1.0
22427	incomplete-splice_match	1.0	0.0	1.0
22428	incomplete-splice_match	1.0	0.0	0.0
22429	full-splice_match	1.0	1.0	0.0
22430	novel_in_catalog	1.0	1.0	1.0
22431	novel_in_catalog	1.0	1.0	0.0
22432	novel_not_in_catalog	1.0	0.0	0.0
22433	novel_in_catalog	1.0	1.0	1.0
22434	full-splice_match	1.0	1.0	1.0
22435	full-splice_match	1.0	1.0	1.0
22436	novel_not_in_catalog	1.0	1.0	1.0
22437	novel_in_catalog	1.0	1.0	1.0
22438	novel_not_in_catalog	1.0	1.0	1.0
22439	novel_not_in_catalog	1.0	0.0	0.0
22440	full-splice_match	1.0	1.0	1.0
22441	full-splice_match	1.0	1.0	1.0
22442	full-splice_match	1.0	1.0	1.0
22443	full-splice_match	1.0	1.0	1.0
22444	full-splice_match	1.0	1.0	1.0
22445	incomplete-splice_match	1.0	1.0	0.0
22446	novel_not_in_catalog	1.0	0.0	0.0
22447	novel_not_in_catalog	1.0	0.0	0.0
22448	full-splice_match	1.0	1.0	1.0
22449	novel_not_in_catalog	1.0	0.0	1.0
22450	full-splice_match	1.0	1.0	1.0
22451	full-splice_match	1.0	1.0	1.0
22452	full-splice_match	1.0	0.0	0.0
22453	fusion	1.0	0.0	0.0
22454	full-splice_match	1.0	1.0	1.0
22455	full-splice_match	1.0	1.0	1.0
22456	full-splice_match	1.0	1.0	1.0
22457	full-splice_match	1.0	1.0	1.0
22458	full-splice_match	1.0	0.0	0.0
22459	full-splice_match	1.0	0.0	0.0
22460	full-splice_match	1.0	0.0	0.0
22461	full-splice_match	1.0	1.0	1.0
22462	full-splice_match	1.0	1.0	0.0
22463	full-splice_match	1.0	1.0	1.0
22464	full-splice_match	1.0	1.0	0.0
22465	full-splice_match	1.0	1.0	1.0
22466	novel_in_catalog	1.0	0.0	0.0
22467	full-splice_match	1.0	0.0	1.0
22468	full-splice_match	1.0	1.0	1.0
22469	full-splice_match	1.0	0.0	0.0
22470	incomplete-splice_match	1.0	0.0	0.0
22471	fusion	1.0	0.0	1.0
22472	full-splice_match	1.0	1.0	1.0
22473	incomplete-splice_match	1.0	0.0	0.0
22474	incomplete-splice_match	1.0	1.0	0.0
22475	full-splice_match	1.0	1.0	1.0
22476	full-splice_match	1.0	1.0	1.0
22477	incomplete-splice_match	1.0	1.0	0.0
22478	full-splice_match	1.0	1.0	1.0
22479	novel_in_catalog	1.0	0.0	0.0
22480	novel_in_catalog	1.0	0.0	0.0
22481	full-splice_match	1.0	1.0	1.0
22482	full-splice_match	1.0	1.0	1.0
22483	full-splice_match	1.0	1.0	1.0
22484	incomplete-splice_match	1.0	0.0	1.0
22485	novel_not_in_catalog	1.0	1.0	1.0
22486	incomplete-splice_match	1.0	1.0	1.0
22487	novel_not_in_catalog	1.0	0.0	0.0
22488	novel_in_catalog	1.0	0.0	0.0
22489	novel_in_catalog	1.0	1.0	1.0
22490	incomplete-splice_match	1.0	1.0	0.0
22491	novel_in_catalog	1.0	0.0	0.0
22492	full-splice_match	1.0	1.0	1.0
22493	incomplete-splice_match	1.0	0.0	0.0
22494	full-splice_match	1.0	1.0	1.0
22495	full-splice_match	1.0	1.0	1.0
22496	novel_not_in_catalog	1.0	0.0	0.0
22497	full-splice_match	1.0	1.0	1.0
22498	full-splice_match	1.0	1.0	1.0
22499	novel_in_catalog	1.0	1.0	1.0
22500	full-splice_match	1.0	1.0	1.0
22501	novel_in_catalog	1.0	1.0	1.0
22502	full-splice_match	1.0	1.0	1.0
22503	incomplete-splice_match	1.0	0.0	0.0
22504	full-splice_match	1.0	0.0	0.0
22505	full-splice_match	1.0	1.0	1.0
22506	full-splice_match	1.0	1.0	1.0
22507	full-splice_match	1.0	1.0	1.0
22508	full-splice_match	1.0	1.0	1.0
22509	incomplete-splice_match	1.0	1.0	1.0
22510	novel_in_catalog	1.0	0.0	0.0
22511	full-splice_match	1.0	1.0	1.0
22512	full-splice_match	1.0	0.0	0.0
22513	full-splice_match	1.0	1.0	1.0
22514	incomplete-splice_match	1.0	0.0	0.0
22515	full-splice_match	1.0	1.0	1.0
22516	novel_in_catalog	1.0	1.0	0.0
22517	novel_not_in_catalog	1.0	0.0	0.0
22518	novel_in_catalog	1.0	1.0	1.0
22519	full-splice_match	1.0	1.0	1.0
22520	full-splice_match	1.0	0.0	0.0
22521	novel_in_catalog	1.0	0.0	1.0
22522	novel_in_catalog	1.0	1.0	1.0
22523	novel_not_in_catalog	1.0	0.0	0.0
22524	novel_in_catalog	1.0	1.0	1.0
22525	full-splice_match	1.0	1.0	1.0
22526	full-splice_match	1.0	1.0	1.0
22527	novel_not_in_catalog	1.0	1.0	0.0
22528	full-splice_match	1.0	1.0	1.0
22529	novel_not_in_catalog	1.0	0.0	0.0
22530	full-splice_match	1.0	1.0	1.0
22531	full-splice_match	1.0	1.0	1.0
22532	novel_in_catalog	1.0	0.0	1.0
22533	incomplete-splice_match	1.0	0.0	0.0
22534	incomplete-splice_match	1.0	0.0	0.0
22535	novel_in_catalog	1.0	1.0	0.0
22536	incomplete-splice_match	1.0	1.0	1.0
22537	full-splice_match	1.0	1.0	1.0
22538	novel_in_catalog	1.0	0.0	0.0
22539	full-splice_match	1.0	1.0	1.0
22540	full-splice_match	1.0	1.0	1.0
22541	incomplete-splice_match	1.0	1.0	0.0
22542	full-splice_match	1.0	1.0	1.0
22543	novel_in_catalog	1.0	1.0	1.0
22544	novel_not_in_catalog	1.0	0.0	0.0
22545	fusion	1.0	0.0	0.0
22546	novel_not_in_catalog	1.0	0.0	0.0
22547	full-splice_match	1.0	1.0	1.0
22548	novel_in_catalog	1.0	1.0	0.0
22549	novel_in_catalog	1.0	0.0	0.0
22550	novel_in_catalog	1.0	1.0	1.0
22551	novel_in_catalog	1.0	0.0	0.0
22552	novel_not_in_catalog	1.0	0.0	0.0
22553	incomplete-splice_match	1.0	0.0	0.0
22554	novel_not_in_catalog	1.0	0.0	0.0
22555	novel_in_catalog	1.0	0.0	0.0
22556	novel_not_in_catalog	1.0	0.0	0.0
22557	novel_in_catalog	1.0	0.0	0.0
22558	novel_in_catalog	1.0	1.0	1.0
22559	novel_in_catalog	1.0	0.0	0.0
22560	full-splice_match	1.0	1.0	1.0
22561	novel_in_catalog	1.0	0.0	0.0
22562	full-splice_match	1.0	1.0	1.0
22563	full-splice_match	1.0	1.0	0.0
22564	novel_in_catalog	1.0	0.0	0.0
22565	novel_not_in_catalog	1.0	1.0	1.0
22566	full-splice_match	1.0	0.0	0.0
22567	full-splice_match	1.0	1.0	1.0
22568	novel_in_catalog	1.0	1.0	1.0
22569	full-splice_match	1.0	1.0	1.0
22570	full-splice_match	1.0	1.0	1.0
22571	novel_not_in_catalog	1.0	0.0	0.0
22572	novel_not_in_catalog	1.0	1.0	0.0
22573	novel_not_in_catalog	1.0	1.0	1.0
22574	novel_not_in_catalog	1.0	1.0	1.0
22575	novel_in_catalog	1.0	1.0	1.0
22576	full-splice_match	1.0	1.0	1.0
22577	novel_not_in_catalog	1.0	0.0	0.0
22578	novel_not_in_catalog	1.0	1.0	0.0
22579	novel_not_in_catalog	1.0	0.0	0.0
22580	novel_in_catalog	1.0	0.0	0.0
22581	novel_in_catalog	1.0	0.0	0.0
22582	full-splice_match	1.0	1.0	1.0
22583	full-splice_match	1.0	1.0	1.0
22584	full-splice_match	1.0	1.0	1.0
22585	novel_in_catalog	1.0	0.0	0.0
22586	novel_in_catalog	1.0	0.0	0.0
22587	incomplete-splice_match	1.0	1.0	1.0
22588	incomplete-splice_match	1.0	1.0	0.0
22589	incomplete-splice_match	1.0	0.0	1.0
22590	incomplete-splice_match	1.0	1.0	0.0
22591	full-splice_match	1.0	1.0	1.0
22592	incomplete-splice_match	1.0	1.0	1.0
22593	intergenic	1.0	0.0	0.0
22594	novel_in_catalog	1.0	1.0	0.0
22595	full-splice_match	1.0	1.0	0.0
